names,scores,logfoldchanges,pvals,pvals_adj
FXR1,-5.346915,-0.07874392,8.946618674769249e-08,3.374463136553783e-07
BRD8,-5.348514,-0.20455061,8.867919823336663e-08,3.34546693807858e-07
MAP1A,-5.3499856,-0.6161284,8.796117808125435e-08,3.3197434547788515e-07
NPM3,-5.3507314,-0.47648624,8.759938185799502e-08,3.3067686066912965e-07
TRAPPC6A,-5.3511233,-0.19356032,8.74099622112209e-08,3.300296763644308e-07
KLHL8,-5.3512177,-0.19503905,8.736439553703575e-08,3.2992547644087074e-07
SLC39A14,-5.3543344,-0.8148647,8.587203181000289e-08,3.246235075279932e-07
ARMC9,-5.363795,-1.0388496,8.149140184194024e-08,3.0831725308466204e-07
CCDC74B,-5.3652225,-2.5771284,8.084944660679918e-08,3.059515022974938e-07
HSPA1B,-5.36699,-0.12759402,8.006152950504196e-08,3.030323115320708e-07
MT-ATP8,-5.369546,-0.059942946,7.893518615572167e-08,2.988307119598362e-07
NUMA1,-5.3741407,-0.1100206,7.694882592144053e-08,2.9149110640469764e-07
MEIS3,-5.3755207,-1.6656986,7.636163048674359e-08,2.8932643362919914e-07
SULT2B1,-5.375736,-0.42500272,7.627037237470858e-08,2.890403110778172e-07
RPN1,-5.378262,-0.07549748,7.520829700797823e-08,2.850742240634782e-07
PTGES2,-5.3793035,-0.22025257,7.477460778684166e-08,2.834888650782985e-07
NPC2,-5.3797774,-0.02428173,7.457794224853169e-08,2.828016517193908e-07
ETV1,-5.381986,-0.56379974,7.36684469236797e-08,2.794105255041692e-07
DLGAP4,-5.3903522,-0.2203552,7.031969955570382e-08,2.6698511239501195e-07
MARCHF9,-5.3917856,-0.2839984,6.976087405520783e-08,2.649181817016899e-07
SPA17,-5.3976817,-0.71819085,6.75074775149458e-08,2.5662625148072873e-07
ICAM2,-5.399988,-0.27788052,6.664520863794256e-08,2.534008440259398e-07
NPRL2,-5.400516,-0.3061367,6.644947449199007e-08,2.5270894804213543e-07
EXT2,-5.40077,-0.4069102,6.635535451953061e-08,2.524032865823703e-07
RPRD1A,-5.404902,-0.3236313,6.484383472368073e-08,2.4675598950497444e-07
ZNF875,-5.4104695,-0.5192051,6.28597153996197e-08,2.3935446587565687e-07
KIF3B,-5.412171,-0.20991217,6.226514629233281e-08,2.371396704155824e-07
AKR1B10,-5.413598,-0.853743,6.17707607028971e-08,2.3535441736167124e-07
SMIM10L1,-5.419091,-0.1256825,5.990273982832128e-08,2.2837919559547488e-07
CHN1,-5.4195447,-0.5212029,5.975104549235024e-08,2.2784817160644708e-07
AAAS,-5.4196754,-0.43336725,5.970730305121456e-08,2.277286645873183e-07
BANK1,-5.4227095,-0.8068181,5.870242618257269e-08,2.2403559491544737e-07
FNDC3A,-5.4244237,-0.085324705,5.814183207113818e-08,2.2203456294887025e-07
PLAT,-5.4318,0.04238076,5.578851009718498e-08,2.132693803652745e-07
NIT2,-5.431842,-0.20065834,5.577527047504335e-08,2.1326316976098938e-07
DHRS12,-5.433666,-0.41170987,5.520780340696464e-08,2.1118134965734957e-07
STING1,-5.435937,-0.16648452,5.450920139504627e-08,2.085524998571462e-07
FEZ1,-5.437475,-1.2306248,5.4040819607334454e-08,2.0680356165282783e-07
ACTR1B,-5.4420757,-0.28670225,5.2663241317924904e-08,2.0169999454284922e-07
MTG1,-5.4435368,-0.23698945,5.2233012023949426e-08,2.0009395655575533e-07
RANGRF,-5.444878,-0.21498153,5.184084928037486e-08,1.9867456348089396e-07
LGR4,-5.4449887,-0.691763,5.1808730614697306e-08,1.9859292334372803e-07
PDK2,-5.44524,-0.4973949,5.173558943216078e-08,1.9835396900478266e-07
MAVS,-5.448367,-0.2599651,5.0834343379803754e-08,1.9506152116960851e-07
MTMR11,-5.4531684,-1.5503137,4.948012192572954e-08,1.8994449481043698e-07
MT1H,-5.455436,-1.6762798,4.885281520995229e-08,1.8765408788073934e-07
HS6ST1,-5.4597654,-0.46220177,4.767637265663665e-08,1.8325013153621638e-07
NEK1,-5.4613576,-0.2534516,4.72507297505703e-08,1.8172824653335176e-07
GNG12,-5.4620304,-0.067345835,4.7071939161596294e-08,1.8115444874157819e-07
TNFRSF17,-5.4647555,-1.5930527,4.635447915908342e-08,1.7843073204191415e-07
LYNX1,-5.468306,-1.759562,4.543571982005705e-08,1.7493085586413663e-07
NAPEPLD,-5.468329,-0.6646154,4.542981811456904e-08,1.7493085586413663e-07
MMAB,-5.468419,-0.3308419,4.540669440015308e-08,1.7489245141204338e-07
POLL,-5.4710608,-0.5376877,4.473499963096457e-08,1.723776134783086e-07
SMO,-5.475827,-1.4797443,4.354728584458942e-08,1.6790670209838433e-07
SNTA1,-5.4763427,-0.7692585,4.3420661890230446e-08,1.6745363851428717e-07
INTS11,-5.4765882,-0.19161737,4.3360485974294345e-08,1.6725669810378538e-07
AVEN,-5.4787555,-0.3408741,4.283282152656013e-08,1.652907599935205e-07
SLC4A7,-5.4811807,-0.1150496,4.2249639636535134e-08,1.631088379660264e-07
GSR,-5.4814253,-0.23833564,4.2191303696927894e-08,1.6291788163602377e-07
BBS7,-5.4819965,-0.3270698,4.2055298693995836e-08,1.6242686986126578e-07
FAM161A,-5.4858317,-0.8645479,4.1152871347831975e-08,1.5907534122474585e-07
STMN2,-5.4902854,-2.5101848,4.0128478229310904e-08,1.552136062288556e-07
SEC11A,-5.4915113,-0.07801388,3.985087208052141e-08,1.5417232664779892e-07
APBB1,-5.4935894,-0.6118115,3.9384564922848714e-08,1.5243254564680128e-07
MET,-5.493831,-0.3247217,3.9330648334880045e-08,1.5225596333053606e-07
CYREN,-5.495021,-0.31674954,3.906645391742373e-08,1.5136086946145116e-07
MED10,-5.4952626,-0.117334366,3.901291863142342e-08,1.5118535225655664e-07
POMGNT1,-5.498325,-0.4563647,3.834164559384257e-08,1.4864673875602693e-07
NRSN2,-5.499029,-1.3486589,3.818880479448269e-08,1.4811673950813195e-07
TBX2,-5.5003743,-2.2244782,3.789862418899315e-08,1.470533894197175e-07
CREB3L4,-5.5010986,-0.8611011,3.774316209217321e-08,1.4648112432348178e-07
BBOX1,-5.502405,-1.2630788,3.7464437350940164e-08,1.454608869106814e-07
ALG2,-5.503358,-0.28682712,3.726248705876e-08,1.447073868201972e-07
LEPR,-5.505094,-1.1396149,3.68970903318524e-08,1.4331869591350578e-07
MYL6,-5.5064197,-0.08566533,3.662052748022366e-08,1.4230465715648397e-07
COX7A2L,-5.5106707,-0.08223799,3.574694072260443e-08,1.3896878649327546e-07
ANKRD49,-5.5118017,-0.35009462,3.5517859007903796e-08,1.3810745642611638e-07
MRPL48,-5.512204,-0.31745756,3.543679044042701e-08,1.3782141691944087e-07
GPR153,-5.5228944,-0.9396434,3.334597796413551e-08,1.2985482532332814e-07
ATF7,-5.5266485,-0.22907801,3.2640619143768036e-08,1.271619792273976e-07
KAT2A,-5.526776,-0.6887634,3.261696936684541e-08,1.2709681123613086e-07
ERI3,-5.529595,-0.2894225,3.209712188368514e-08,1.2517741183227334e-07
PECAM1,-5.5296407,-0.13732345,3.208873004621932e-08,1.25171270953608e-07
HIBCH,-5.530671,-0.25136045,3.190076252353229e-08,1.2446449228529034e-07
SMAGP,-5.5306764,-0.33749938,3.189985053863254e-08,1.2446449228529034e-07
PTRH2,-5.532378,-0.30624303,3.1591739316716196e-08,1.2333742836364578e-07
IGSF8,-5.533842,-0.3248181,3.1329137378499686e-08,1.2236423982272553e-07
BORCS8,-5.5352855,-0.158491,3.1072176489342824e-08,1.2138643245123907e-07
DLG5,-5.53579,-0.4887888,3.0982906380568704e-08,1.2106344840468652e-07
MCAM,-5.5359597,-1.5334764,3.095284416605797e-08,1.2097172663537473e-07
CCDC30,-5.5458045,-0.76584613,2.926055430940055e-08,1.1445527006282561e-07
SLC38A10,-5.546588,-0.21125543,2.9129818522936802e-08,1.1399245479532026e-07
IQGAP2,-5.5495243,-0.13025966,2.8644816377799042e-08,1.1216623448768782e-07
RBMS2,-5.549696,-0.5371314,2.8616653760872375e-08,1.1207985915174438e-07
MBTPS1,-5.5546064,-0.1086722,2.7823768547668833e-08,1.0902095909170879e-07
ERICH3,-5.555128,-3.4754565,2.774085450690607e-08,1.0871928059793005e-07
GNB5,-5.556168,-0.30220947,2.7576155622201056e-08,1.0809688159249221e-07
MINDY4,-5.5586734,-1.6347474,2.7183294048701847e-08,1.0660240538834145e-07
OBSCN,-5.5617,-0.6754727,2.6715925806832597e-08,1.048143405425755e-07
WDR18,-5.5636725,-0.284986,2.6415569952471018e-08,1.036802650485935e-07
PLEKHA1,-5.565477,-0.16208428,2.6143653255525532e-08,1.0265688995395729e-07
CNRIP1,-5.5673122,-1.2546335,2.586987778632298e-08,1.0160359915180239e-07
CWF19L2,-5.5680103,-0.18085656,2.5766468893433995e-08,1.0121911325467299e-07
ARSJ,-5.5695615,-1.1504886,2.553811457786321e-08,1.0038649577481192e-07
ZNF44,-5.5716615,-0.15423997,2.5232103322532743e-08,9.920484991542264e-08
LLGL2,-5.5735545,-0.23022574,2.4959343998956494e-08,9.815346223277794e-08
PLAGL1,-5.573851,-0.1332357,2.4916891649985687e-08,9.80285081605715e-08
FGD5,-5.575494,-0.8798134,2.468286256512545e-08,9.714941898355163e-08
ZNF215,-5.5806623,-3.2680187,2.3960423539811923e-08,9.438689908055925e-08
AUH,-5.581852,-0.27641442,2.379708459354162e-08,9.376357730086218e-08
ATP5F1B,-5.583961,-0.07704981,2.3510139151739168e-08,9.267997756664503e-08
ALDH3A2,-5.584843,-0.15856603,2.339113898721582e-08,9.224327812376927e-08
RPS19BP1,-5.5854583,-0.07414818,2.330849334705877e-08,9.19371098486243e-08
MRPL23,-5.585531,-0.18167795,2.3298705494490556e-08,9.191824915864656e-08
KIF13B,-5.5895133,-0.29348528,2.2770686586655e-08,8.987372665897946e-08
ADAMTS9,-5.5914016,-2.2840302,2.2524421285384914e-08,8.893997832708655e-08
ANO10,-5.597064,-0.45761907,2.1801247099750127e-08,8.615856607802671e-08
EBF1,-5.599891,-1.5114645,2.1448657193448222e-08,8.481989979084703e-08
RBM15B,-5.6017456,-0.3027258,2.1220355522945193e-08,8.39351460053418e-08
SLC2A13,-5.6045494,-0.7317783,2.087973439183639e-08,8.260564601777805e-08
SEC24D,-5.605217,-0.28134745,2.079944853030076e-08,8.230574880708021e-08
XPC,-5.6083193,-0.08773249,2.0430071167925583e-08,8.087894280169937e-08
LAMA4,-5.6089864,-0.8077631,2.0351508188806514e-08,8.058530124103438e-08
NUDT6,-5.6092772,-0.82851845,2.031731775591418e-08,8.046727163855485e-08
MORF4L2,-5.609422,-0.097046815,2.0300319700236674e-08,8.041729665934101e-08
ABCA9,-5.612752,-2.61708,1.9913388411540373e-08,7.890153746747795e-08
FGGY,-5.6139193,-0.51113886,1.977947367056635e-08,7.838785151419572e-08
GSTO1,-5.617633,-0.021180023,1.9359121616275444e-08,7.678825491389791e-08
DDX1,-5.6196165,-0.106740974,1.9138165935848834e-08,7.596106025683538e-08
STARD13,-5.62111,-1.1170573,1.8973420555730335e-08,7.53886550148809e-08
EMILIN1,-5.6223493,-0.9934271,1.883778632218195e-08,7.486592958042917e-08
KCND3,-5.6282268,-1.2330817,1.82071575136787e-08,7.242236115872067e-08
OXLD1,-5.6363106,-0.2396825,1.737318341981081e-08,6.913502834225103e-08
ABRAXAS1,-5.6409984,-0.3943084,1.6906688062493783e-08,6.735163799423917e-08
ABCE1,-5.6413026,-0.105143115,1.6876857334569607e-08,6.726198774040212e-08
TM9SF4,-5.6458664,-0.24781597,1.6435146245766624e-08,6.553001524832161e-08
AKR1C3,-5.6490045,-0.44751853,1.6137980674030027e-08,6.435913621977962e-08
ZNF621,-5.650187,-0.42411214,1.6027340348531884e-08,6.394567495423597e-08
ARHGAP1,-5.6536775,-0.26874045,1.570506698515414e-08,6.267349161365249e-08
CSNK2A1,-5.6537695,-0.10610121,1.5696664980939625e-08,6.265357950326793e-08
E2F5,-5.6598754,-1.0278096,1.5148287470131334e-08,6.050417799414431e-08
DENND10,-5.6623964,-0.15176992,1.492734615465787e-08,5.964766109807904e-08
TRIP6,-5.663104,-0.23035459,1.4865912329431444e-08,5.941511020476508e-08
MRPS7,-5.6632833,-0.1308446,1.4850355107360638e-08,5.9378782692998406e-08
PLXNB2,-5.6662626,-0.20437638,1.4594596560744524e-08,5.840701557363343e-08
IFI27L2,-5.666328,-0.065941,1.4589016358079788e-08,5.839741211046501e-08
UFM1,-5.667217,-0.07113525,1.451357951694978e-08,5.810811895131158e-08
MED31,-5.6677947,-0.13937128,1.4464721477426302e-08,5.792513654242624e-08
CRISPLD1,-5.6695733,-2.3700223,1.431534847660308e-08,5.7351977608315325e-08
DNAJC21,-5.6702495,-0.10464235,1.4258959515465489e-08,5.7151005383859825e-08
SHMT2,-5.672768,-0.28706613,1.4050829612667014e-08,5.632910098650197e-08
MAGI2,-5.673291,-1.3406776,1.4007966901908676e-08,5.620635495759292e-08
AKAP11,-5.673999,-0.23947483,1.3950212130596859e-08,5.598685135079539e-08
ITGA3,-5.676083,-0.3694756,1.3781367759018191e-08,5.532131469683712e-08
OLFML1,-5.6775594,-1.774278,1.366302202183034e-08,5.485824346005398e-08
DYNLT1,-5.679308,-0.089139916,1.352406304290738e-08,5.433595657129593e-08
C9orf24,-5.679752,-3.9412668,1.3489014802792713e-08,5.421887057663682e-08
AAMP,-5.681798,-0.20771055,1.332862219634609e-08,5.358590587850023e-08
ZNF330,-5.684096,-0.15957448,1.3150636116493854e-08,5.288191628010154e-08
CLIC6,-5.6878214,-1.005386,1.2867013396154978e-08,5.175273449437055e-08
BDKRB2,-5.688527,-0.8196144,1.281395993069893e-08,5.15506394144529e-08
FBXW9,-5.689171,-0.967331,1.2765754965310225e-08,5.1379225541004174e-08
DCAF8,-5.689968,-0.29855195,1.270629234853996e-08,5.11623319762154e-08
STT3B,-5.6909237,-0.12184986,1.2635410583390356e-08,5.088808372924552e-08
FADD,-5.691643,-0.40632063,1.2582258559773377e-08,5.069625837524665e-08
ANXA2,-5.6951165,-0.08736933,1.2328755720248206e-08,4.968575148803277e-08
CGGBP1,-5.706819,-0.075547084,1.1510696887111347e-08,4.640928975499593e-08
ASPH,-5.7083025,-0.091372676,1.1410835773884106e-08,4.603699311014855e-08
SLC16A4,-5.709243,-1.0853064,1.1347977689521324e-08,4.57934545840222e-08
CFAP298,-5.710481,-0.22714509,1.1265731024295157e-08,4.549155208644895e-08
EHBP1,-5.7127438,-0.34335086,1.1116908648306744e-08,4.493012539985916e-08
REEP3,-5.7130423,-0.15353988,1.1097421413644108e-08,4.486124054951992e-08
PPARGC1A,-5.7158175,-3.1968799,1.0917774140301941e-08,4.416418836529719e-08
NPEPL1,-5.7177033,-0.44913694,1.0797333207958693e-08,4.3686609746877386e-08
CNIH4,-5.717988,-0.08632162,1.0779273976534565e-08,4.3632771050077416e-08
PEAR1,-5.7192974,-2.8963232,1.06965461791714e-08,4.3307449701381714e-08
NPTXR,-5.723738,-1.2260723,1.0420522611757318e-08,4.2208518789868986e-08
GALNT11,-5.727122,-0.20521599,1.021487419913989e-08,4.1412078862973617e-08
ZC3H14,-5.728703,-0.22976355,1.0120129404852037e-08,4.103703533623857e-08
DLX5,-5.729753,-1.6239264,1.005770558417772e-08,4.0792916331143606e-08
YARS2,-5.730996,-0.32331845,9.984268293573132e-09,4.0512961356529566e-08
PYGO1,-5.7341847,-2.0089898,9.798250146563616e-09,3.9784535811821e-08
RAB1B,-5.7343273,-0.1256946,9.789998176912881e-09,3.975982227964995e-08
ARHGDIA,-5.73449,-0.06502628,9.780616960600756e-09,3.973051062247577e-08
IGLV2-14,-5.735168,-2.721123,9.74156737292223e-09,3.95894020660082e-08
HSPA12A,-5.7356744,-1.0921772,9.712499418486562e-09,3.948000925898423e-08
C15orf61,-5.739342,-0.19284299,9.50450072404313e-09,3.864307745663329e-08
RFNG,-5.74128,-0.29593188,9.396347690781853e-09,3.822874805017629e-08
TLE2,-5.7421627,-0.86396325,9.347493171094902e-09,3.804684595754234e-08
CA13,-5.7447286,-1.0126034,9.206861669699525e-09,3.7507696276315286e-08
OSR2,-5.747287,-1.3949667,9.068686078775162e-09,3.696118647999795e-08
TMEM128,-5.7474523,-0.29747155,9.059808355024251e-09,3.6933201866474304e-08
LDLRAD1,-5.748195,-2.0751956,9.020101715306059e-09,3.6779499798963925e-08
RECK,-5.7517877,-0.8057415,8.830465115791677e-09,3.603025999801133e-08
SIAE,-5.751912,-0.7956424,8.823976147720083e-09,3.601178618543864e-08
MT2A,-5.753492,-0.16614485,8.741875250405819e-09,3.5692588719746774e-08
ERGIC2,-5.7566075,-0.10358891,8.582103554011458e-09,3.505584056845482e-08
TBRG1,-5.7609916,-0.17616126,8.362118333265183e-09,3.418006560932369e-08
GRPEL1,-5.76193,-0.14851654,8.315744722907503e-09,3.3998082577890145e-08
ALDH3B1,-5.7623158,-0.6812881,8.296755774570636e-09,3.392800284563284e-08
FIBP,-5.767864,-0.13526204,8.02825285822652e-09,3.28446414282302e-08
EPHB6,-5.770406,-0.39792237,7.908085424695852e-09,3.2360230996844337e-08
OLFML3,-5.7706456,-1.1270144,7.896832023717014e-09,3.232138492810256e-08
NUDT9,-5.771267,-0.22191015,7.867769157631181e-09,3.220961192937929e-08
ZNF415,-5.7725167,-1.6674844,7.809619284845167e-09,3.1992953968996456e-08
SDF4,-5.7769065,-0.08763185,7.608649462013333e-09,3.118357427947027e-08
RFX3,-5.7772555,-0.491743,7.59289949862444e-09,3.1125971800456205e-08
CENPC,-5.779307,-0.13656461,7.500909432194389e-09,3.07557387415188e-08
DCDC2,-5.7806654,-3.1001103,7.440582799607906e-09,3.052201536720303e-08
PIGM,-5.781249,-0.60792804,7.414807703531637e-09,3.0423080278110476e-08
TBL2,-5.7819834,-0.41776007,7.3825050637805875e-09,3.03040857312934e-08
CERS4,-5.7824264,-0.36758965,7.363078622733931e-09,3.023110165295566e-08
DSG1,-5.7876763,-1.0088162,7.136674656163985e-09,2.9308092901325638e-08
HINT2,-5.789427,-0.5791069,7.062711831270314e-09,2.9010839358826452e-08
ZNF430,-5.79098,-0.036181793,6.997700800762279e-09,2.8756666159981244e-08
APBA2,-5.7910814,-0.51592284,6.993461217896828e-09,2.8745677506560035e-08
DNPEP,-5.795444,-0.2102731,6.814061498059854e-09,2.802710196368212e-08
LMBR1,-5.8003926,-0.40647605,6.615974586793447e-09,2.723675098388217e-08
ROBO2,-5.8050723,-1.9732264,6.433818375752097e-09,2.6504675610766044e-08
SCRN2,-5.8055735,-0.36011922,6.4146053865311966e-09,2.643145635145855e-08
ZC2HC1A,-5.811447,-0.3296126,6.19351016070176e-09,2.553762408727712e-08
LRRC75B,-5.8142724,-1.523002,6.089821846992543e-09,2.5132663279979788e-08
ESAM,-5.815568,-1.6103357,6.042838507900807e-09,2.4944370018787482e-08
GNG7,-5.8220744,-0.7221332,5.812165749815232e-09,2.4024577967662644e-08
MRPL24,-5.823448,-0.2944734,5.764575366570832e-09,2.3833228620942813e-08
EFEMP1,-5.827724,-0.8081843,5.618845312451793e-09,2.3246421537162544e-08
POLE3,-5.8284535,-0.12343773,5.59433010756653e-09,2.3155431718897442e-08
MECR,-5.8350253,-0.56840044,5.378235371853291e-09,2.2271037361885043e-08
TENM2,-5.837432,-2.1303651,5.301156855641538e-09,2.1956810518031644e-08
NAGLU,-5.8429494,-0.32538363,5.128453620431776e-09,2.1260676659459887e-08
KCNJ12,-5.8474903,-2.737825,4.990455203867163e-09,2.069793268538626e-08
CCDC167,-5.8485703,-0.20829946,4.958162260130219e-09,2.056864375468842e-08
TMEM119,-5.8491163,-1.9509349,4.941915571528008e-09,2.0505878374875877e-08
DVL1,-5.8520274,-0.43195885,4.856159283489541e-09,2.0154597785748523e-08
ZNF268,-5.855529,-0.49784783,4.754939767906821e-09,1.9743430366019253e-08
ISYNA1,-5.860297,-0.60938334,4.620389400742046e-09,1.9202120820965304e-08
SORD,-5.860481,-0.6500997,4.615291658405672e-09,1.9185277369252104e-08
PYGB,-5.8604846,-0.41680104,4.61518325528926e-09,1.9185277369252104e-08
MRPS23,-5.8611636,-0.17506881,4.596343363399492e-09,1.911516659011961e-08
KLHDC9,-5.8635597,-1.8037572,4.530481740986533e-09,1.884553131994874e-08
GASK1B,-5.8636284,-0.6491734,4.5286063003086035e-09,1.884199870382195e-08
SLC39A6,-5.8640695,-0.2879994,4.516585975356823e-09,1.8800506709028935e-08
CLUAP1,-5.868642,-0.31399986,4.39379456639624e-09,1.8297677939124827e-08
CCNO,-5.8750186,-1.4214981,4.227955382237192e-09,1.7615041700307937e-08
AASS,-5.8770137,-0.6806661,4.1773400892867744e-09,1.7412063877274565e-08
TTC19,-5.877187,-0.1437722,4.172976095513337e-09,1.739782336278846e-08
NBAS,-5.882559,-0.2645296,4.039712848032393e-09,1.684987905559354e-08
ZNF83,-5.8846846,-0.2031945,3.9881432291233775e-09,1.6638558925229344e-08
GATAD1,-5.8847275,-0.14471985,3.9871044323632675e-09,1.6638005564232262e-08
DPEP1,-5.887338,-2.2329009,3.92464779966918e-09,1.6384824522447888e-08
BX664615.2,-5.8891335,-0.81438214,3.882253081293201e-09,1.6215206739223037e-08
SH3YL1,-5.891758,-0.22162057,3.8210867522449875e-09,1.5963361514896523e-08
FAM136A,-5.892717,-0.16837823,3.798967584458061e-09,1.5878179790174017e-08
MARVELD1,-5.909176,-0.7776487,3.438237682583772e-09,1.4399973104452701e-08
SMAD2,-5.9158344,-0.19652641,3.3019735905611494e-09,1.3835585827542963e-08
RGP1,-5.9158487,-0.37600172,3.3016829519280395e-09,1.3835585827542963e-08
TFF1,-5.918754,-2.1410818,3.2438992580613624e-09,1.359845531444399e-08
EDNRB,-5.919823,-1.6365538,3.2228773324173417e-09,1.3516503129400368e-08
P4HB,-5.9202123,-0.068460025,3.2152616383720467e-09,1.3487644263684978e-08
PIGV,-5.929295,-0.63891053,3.0423766738716944e-09,1.2777007801683023e-08
AGPAT1,-5.9312973,-0.29794782,3.0055012053064505e-09,1.2627919366277284e-08
PIGF,-5.9316382,-0.26097977,2.999271634765636e-09,1.2604629545875907e-08
FBXO16,-5.939687,-2.5229454,2.8556703420058755e-09,1.2014886147930771e-08
USP54,-5.9414797,-0.77172285,2.8246055619529568e-09,1.1889633820040862e-08
ZFYVE21,-5.943865,-0.23408282,2.7837888218108515e-09,1.172588817556069e-08
GAPDH,-5.9550405,-0.09869489,2.6000763385337597e-09,1.0959596338801276e-08
SCRN1,-5.959107,-0.46280262,2.5362013794557147e-09,1.0695267232013407e-08
CDC42BPB,-5.9625382,-0.21653119,2.483497145520139e-09,1.0475417203973185e-08
RUFY2,-5.9666195,-0.3297294,2.4221935998254874e-09,1.0221534517673127e-08
SHB,-5.968006,-0.69691813,2.4017040696907286e-09,1.0139730610161294e-08
TSC2,-5.9745326,-0.30502388,2.307509321992064e-09,9.746532933309474e-09
FOXA3,-5.974905,-3.0018728,2.3022422556832557e-09,9.728761808193385e-09
MED24,-5.981345,-0.57869995,2.213021896107402e-09,9.3581978430281e-09
ZDHHC8,-5.982411,-0.57230276,2.1985870911714975e-09,9.30144183894006e-09
GLIS2,-5.983463,-1.251296,2.1844309045026426e-09,9.245812779523518e-09
PODNL1,-5.983518,-1.5822927,2.183688437893656e-09,9.244801339212686e-09
PRAF2,-5.9882994,-0.49898368,2.1204643824339115e-09,8.983351759545235e-09
HMGA2,-5.991569,-3.5736287,2.0782631623726806e-09,8.806598182396673e-09
VSTM4,-5.9938803,-1.677472,2.048924206342811e-09,8.686284311396988e-09
SPTSSA,-5.9942317,-0.14205019,2.0444993186291074e-09,8.669527018325413e-09
LRG1,-5.9968305,-0.2632849,2.0120588926644526e-09,8.53788151795979e-09
PSMB1,-5.998697,-0.09088986,1.989071276279311e-09,8.442287957412027e-09
ZBTB47,-6.0007744,-1.1873057,1.963786112651627e-09,8.342683205552179e-09
TNRC6B,-6.001835,-0.07305768,1.951000064914301e-09,8.290282849315316e-09
