Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,Regulation Of Interferon-Beta Production (GO:0032648),7/50,5.288018692788343e-09,4.657524156340503e-07,0,0,34.758439609902474,662.4201620161346,IFIH1;OAS1;OAS2;IRF1;OAS3;IRF7;ISG15
GO_Biological_Process_2023,Response To Type II Interferon (GO:0034341),8/80,6.332958160741125e-09,5.179455067177563e-07,0,0,23.946859903381643,452.0568091753863,GBP5;CCL3L1;STAT1;CCL4;CCL3;GBP2;GBP1;GBP4
GO_Biological_Process_2023,Positive Regulation Of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),8/82,7.723145301602882e-09,5.8953342468902e-07,0,0,23.2972972972973,435.1712444050708,IFIH1;FCGR3A;OAS1;OAS2;CLEC7A;OAS3;CCL3;HLA-E
GO_Biological_Process_2023,Antigen Processing And Presentation Of Endogenous Peptide Antigen (GO:0002483),5/21,5.3939128394227595e-08,3.860018875711912e-06,0,0,65.40789473684211,1094.6279146074917,TAP2;TAP1;HLA-A;HLA-F;HLA-E
GO_Biological_Process_2023,Defense Response To Bacterium (GO:0042742),10/204,7.621100886073882e-08,5.133035596796821e-06,0,0,11.286368843069877,184.9808756099965,OAS1;OAS2;OAS3;ISG15;HLA-A;LYZ;GBP2;GBP1;GBP4;HLA-E
GO_Biological_Process_2023,Antiviral Innate Immune Response (GO:0140374),6/46,1.0696028672901557e-07,6.803862683595711e-06,0,0,31.69148936170213,508.6740180599888,IFIH1;OAS1;MX1;IFIT1;IFIT3;IFIT2
GO_Biological_Process_2023,Cellular Response To Tumor Necrosis Factor (GO:0071356),8/119,1.4604827290263872e-07,8.801330130185334e-06,0,0,15.502546024285154,243.9996665332181,ZFP36;CXCL8;CCL3L1;STAT1;CCL4;CCL3;GBP2;GBP1
GO_Biological_Process_2023,Regulation Of Calcium-Mediated Signaling (GO:0050848),5/30,3.645208180442666e-07,2.0868816833034264e-05,0,0,41.8421052631579,620.2959119819114,CLEC7A;PLEK;CCL4;CCL3;GBP1
GO_Biological_Process_2023,Antigen Processing And Presentation Of Exogenous Peptide Antigen (GO:0002478),5/31,4.329043041940791e-07,2.360359182391526e-05,0,0,40.23076923076923,589.4913692416433,HLA-A;HLA-F;CTSS;HLA-DQA1;HLA-E
GO_Biological_Process_2023,Negative Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001960),6/59,4.882630651005325e-07,2.541187316091408e-05,0,0,23.90244881573665,347.3602222513627,IL1RN;OAS1;OAS3;NLRC5;ISG15;PARP14
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production (GO:0001819),11/320,5.915684041836927e-07,2.9449818382188177e-05,0,0,7.836115050361805,112.37371788141024,IFIH1;GBP5;CLEC7A;IRF1;CXCL17;IRF7;ISG15;HLA-A;BTN3A2;TIGIT;HLA-E
GO_Biological_Process_2023,Negative Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060339),4/15,7.697717176424293e-07,3.525554466802326e-05,0,0,75.33712121212122,1060.5336009814866,OAS1;OAS3;NLRC5;ISG15
GO_Biological_Process_2023,Defense Response To Protozoan (GO:0042832),4/15,7.697717176424293e-07,3.525554466802326e-05,0,0,75.33712121212122,1060.5336009814866,CLEC7A;GBP2;GBP1;GBP4
GO_Biological_Process_2023,Response To Tumor Necrosis Factor (GO:0034612),7/108,1.1657558366675666e-06,5.105921823225981e-05,0,0,14.754923879484725,201.58384892882844,ZFP36;CXCL8;CCL3L1;CCL4;CCL3;GBP2;GBP1
GO_Biological_Process_2023,Regulation Of Ribonuclease Activity (GO:0060700),3/5,1.2040164998000132e-06,5.105921823225981e-05,0,0,307.70103092783506,4193.9181292988405,OAS1;OAS2;OAS3
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class I (GO:0002474),4/18,1.7058808579487874e-06,6.975834222683435e-05,0,0,59.18452380952381,786.055047821626,TAP2;TAP1;HLA-A;B2M
GO_Biological_Process_2023,Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I (GO:0019885),3/6,2.399296778057216e-06,9.157316036251707e-05,0,0,205.1237113402062,2654.3695150710146,TAP2;TAP1;HLA-A
GO_Biological_Process_2023,Regulation Of Nuclease Activity (GO:0032069),3/6,2.399296778057216e-06,9.157316036251707e-05,0,0,205.1237113402062,2654.3695150710146,OAS1;OAS2;OAS3
GO_Biological_Process_2023,Regulation Of Innate Immune Response (GO:0045088),6/78,2.5783886632343107e-06,9.523403288397696e-05,0,0,17.578014184397162,226.1999668175285,GBP5;IRF1;TNFAIP3;IFI35;PARP9;HLA-E
GO_Biological_Process_2023,Cellular Response To Interleukin-1 (GO:0071347),6/81,3.2187820878903624e-06,0.00011517204658232704,0,0,16.872340425531913,213.37617979361437,CXCL8;CCL3L1;CCL4;CCL3;GBP2;GBP1
GO_Biological_Process_2023,Response To Interleukin-1 (GO:0070555),6/85,4.268408936274755e-06,0.00014810085551619984,0,0,16.014812819822247,198.01146032894957,CXCL8;CCL3L1;CCL4;CCL3;GBP2;GBP1
GO_Biological_Process_2023,Cytosolic Pattern Recognition Receptor Signaling Pathway (GO:0002753),4/23,4.842628966725328e-06,0.0001630826519676618,0,0,43.59868421052632,533.5629998044093,IFIH1;OAS3;IRF7;TNFAIP3
GO_Biological_Process_2023,Negative Regulation Of Innate Immune Response (GO:0045824),5/52,6.093936633241793e-06,0.0001993587841446244,0,0,22.231802911534157,266.96429755989936,OAS1;OAS3;NLRC5;TNFAIP3;ISG15
GO_Biological_Process_2023,Positive Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071639),3/8,6.669353467633975e-06,0.0002121224922344695,0,0,123.0618556701031,1466.6496741086537,OAS1;CLEC7A;OAS3
GO_Biological_Process_2023,Response To Type I Interferon (GO:0034340),3/9,9.967716330682825e-06,0.000300343031542943,0,0,102.54639175257732,1180.940557869435,MX1;ISG15;IFIT1
GO_Biological_Process_2023,"Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001185)",3/9,9.967716330682825e-06,0.000300343031542943,0,0,102.54639175257732,1180.940557869435,IRF1;HLA-A;HLA-E
GO_Biological_Process_2023,Cellular Response To Chemokine (GO:1990869),5/59,1.1418514477399644e-05,0.0003352358737595536,0,0,19.34307992202729,220.1295580852784,CXCL8;CCL3L1;DUSP1;CCL4;CCL3
GO_Biological_Process_2023,Response To Interferon-Beta (GO:0035456),4/29,1.2693395108987412e-05,0.0003633484349947647,0,0,33.125,373.4654530043152,OAS1;STAT1;IRF1;XAF1
GO_Biological_Process_2023,Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637),3/11,1.943756475353003e-05,0.0005299050391140925,0,0,76.9020618556701,834.256871154208,OAS1;CLEC7A;OAS3
GO_Biological_Process_2023,Regulation Of Type II Interferon-Mediated Signaling Pathway (GO:0060334),3/11,1.943756475353003e-05,0.0005299050391140925,0,0,76.9020618556701,834.256871154208,NLRC5;PARP14;PARP9
GO_Biological_Process_2023,Regulation Of Type I Interferon-Mediated Signaling Pathway (GO:0060338),4/33,2.1536267738475066e-05,0.0005604324218307715,0,0,28.55028735632184,306.79488338882885,OAS1;OAS3;NLRC5;ISG15
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),4/33,2.1536267738475066e-05,0.0005604324218307715,0,0,28.55028735632184,306.79488338882885,CLEC7A;HLA-A;HLA-F;HLA-E
GO_Biological_Process_2023,Inflammatory Response (GO:0006954),8/236,2.442601745886472e-05,0.0006215064442311133,0,0,7.502669717772693,79.6773148169111,CXCL8;CCL3L1;CCL4;CCL3;CYBB;FOS;LYZ;APOL2
GO_Biological_Process_2023,Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway (GO:0002484),3/13,3.344768461719186e-05,0.0007815836507486671,0,0,61.51546391752577,633.9493354046144,HLA-A;HLA-F;HLA-E
GO_Biological_Process_2023,"Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class I Via ER Pathway, TAP-independent (GO:0002486)",3/13,3.344768461719186e-05,0.0007815836507486671,0,0,61.51546391752577,633.9493354046144,HLA-A;HLA-F;HLA-E
GO_Biological_Process_2023,Antigen Processing And Presentation Of Endogenous Peptide Antigen Via MHC Class Ib (GO:0002476),3/13,3.344768461719186e-05,0.0007815836507486671,0,0,61.51546391752577,633.9493354046144,HLA-A;HLA-F;HLA-E
GO_Biological_Process_2023,Antigen Processing And Presentation Of Peptide Antigen Via MHC Class Ib (GO:0002428),3/13,3.344768461719186e-05,0.0007815836507486671,0,0,61.51546391752577,633.9493354046144,HLA-A;HLA-F;HLA-E
GO_Biological_Process_2023,Regulation Of Defense Response To Virus By Host (GO:0050691),4/37,3.423076487553643e-05,0.0007838845156497843,0,0,25.08459595959596,257.92949230262207,DTX3L;STAT1;TNFAIP3;PARP9
GO_Biological_Process_2023,Cellular Response To Lipopolysaccharide (GO:0071222),6/124,3.725787300481846e-05,0.0008364757762846497,0,0,10.700685178507031,109.1218131008558,ZFP36;CXCL8;CCL3;TNFAIP3;GBP2;CD68
GO_Biological_Process_2023,Cytokine-Mediated Signaling Pathway (GO:0019221),8/257,4.477586291913798e-05,0.000985930058507942,0,0,6.8625807578138645,68.72079487700354,CXCL8;CCL3L1;OAS1;OAS2;STAT1;CCL4;MX1;CCL3
GO_Biological_Process_2023,Alpha-Beta T Cell Activation (GO:0046631),3/15,5.2826809188518965e-05,0.0011412584249217,0,0,51.25773195876289,504.8113501315131,RSAD2;HLA-A;HLA-E
GO_Biological_Process_2023,Negative Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),3/16,6.478177589668101e-05,0.0013549345076086,0,0,47.312450436161775,456.30427675438654,HLA-A;HLA-F;HLA-E
GO_Biological_Process_2023,Protein Localization To Organelle (GO:0033365),6/137,6.508419032181117e-05,0.0013549345076086,0,0,9.632450868929674,92.8551781720776,PPP1R15A;GBP5;ISG15;SNX10;GBP2;GBP1
GO_Biological_Process_2023,Defense Response To Gram-positive Bacterium (GO:0050830),5/85,6.751700619952517e-05,0.0013804816446152,0,0,13.039473684210526,125.2197745880067,HLA-A;GBP2;LYZ;GBP4;HLA-E
GO_Biological_Process_2023,Positive Regulation Of Innate Immune Response (GO:0045089),4/45,7.48930003693102e-05,0.0015044295688221,0,0,20.181910569105693,191.7170528748238,GBP5;NLRC5;IFI35;HLA-E
GO_Biological_Process_2023,Regulation Of Interleukin-2 Production (GO:0032663),4/47,8.897220675498297e-05,0.0017564340816285,0,0,19.24127906976744,179.46699877969036,ZFP36;CLEC7A;TNFAIP3;GBP1
GO_Biological_Process_2023,Positive Regulation Of Binding (GO:0051099),5/91,9.34850092959024e-05,0.0017883547834783,0,0,12.12607099143207,112.5021635851238,DTX3L;PLAUR;APOE;PARP9;B2M
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Activation (GO:0032816),3/18,9.371291441807692e-05,0.0017883547834783,0,0,41.0,380.2862565875762,FCGR3A;HLA-F;HLA-E
GO_Biological_Process_2023,Negative Regulation Of Cell Population Proliferation (GO:0008285),9/379,0.00011948621254911768,0.002242814973258,0,0,5.220374220374221,47.15203602657199,CXCL8;CCL3L1;CDKN2A;IRF1;TNFAIP3;IFI35;APOE;B2M;IFIT3
GO_Biological_Process_2023,Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334),5/98,0.0001328033366878381,0.0024525777501221,0,0,11.209394453876628,100.06224230943796,GBP5;CLEC7A;PLEK;ISG15;GBP2
GO_Biological_Process_2023,Negative Regulation Of Interleukin-2 Production (GO:0032703),3/21,0.00015108790718152863,0.0027030570894195,0,0,34.16151202749141,300.5409826909726,ZFP36;TNFAIP3;GBP1
GO_Biological_Process_2023,Positive Regulation Of Interferon-Alpha Production (GO:0032727),3/21,0.00015108790718152863,0.0027030570894195,0,0,34.16151202749141,300.5409826909726,IFIH1;STAT1;IRF7
GO_Biological_Process_2023,Negative Regulation Of Intracellular Signal Transduction (GO:1902532),7/231,0.0001611838730962225,0.0028393159183873,0,0,6.611559139784946,57.73851308035646,DUSP5;DUSP1;STAT1;PLEK;PLAUR;TNFAIP3;IFI35
GO_Biological_Process_2023,Cellular Response To Interferon-Beta (GO:0035458),3/22,0.00017430999547730406,0.0030240143154774,0,0,32.36190992946283,280.0818212549987,OAS1;STAT1;IRF1
GO_Biological_Process_2023,Chemokine-Mediated Signaling Pathway (GO:0070098),4/57,0.00018964479109883465,0.0032409445643009,0,0,15.602987421383649,133.7231842647315,CXCL8;CCL3L1;CCL4;CCL3
GO_Biological_Process_2023,Positive Regulation Of Type II Interferon Production (GO:0032729),4/58,0.00020291543958828455,0.0034167379165968,0,0,15.313271604938272,130.20447941462302,CLEC7A;ISG15;BTN3A2;HLA-A
GO_Biological_Process_2023,Regulation Of ERK1 And ERK2 Cascade (GO:0070372),7/244,0.0002254394150000306,0.0036678124923673,0,0,6.244771108388911,52.44021000117409,CCL3L1;CCL4;CXCL17;CCL3;APOE;GBP1;ICAM1
GO_Biological_Process_2023,Eosinophil Chemotaxis (GO:0048245),3/24,0.00022743640782365407,0.0036678124923673,0,0,29.276877761413843,245.59318448881905,CCL3L1;CCL4;CCL3
GO_Biological_Process_2023,Eosinophil Migration (GO:0072677),3/24,0.00022743640782365407,0.0036678124923673,0,0,29.276877761413843,245.59318448881905,CCL3L1;CCL4;CCL3
GO_Biological_Process_2023,Positive Regulation Of Programmed Cell Death (GO:0043068),7/245,0.0002311316696911608,0.0036756355805052,0,0,6.218216318785578,52.06215921744629,GBP5;CLEC7A;TNFSF10;PMAIP1;GBP2;GBP1;IFIT2
GO_Biological_Process_2023,ISG15-protein Conjugation (GO:0032020),2/5,0.0002450871709985121,0.0037922271728823,0,0,135.35374149659864,1125.3170126751409,ISG15;UBE2L6
GO_Biological_Process_2023,Regulation Of Keratinocyte Apoptotic Process (GO:1902172),2/5,0.0002450871709985121,0.0037922271728823,0,0,135.35374149659864,1125.3170126751409,ZFP36;SERPINB13
GO_Biological_Process_2023,Positive Regulation Of Hydrolase Activity (GO:0051345),6/176,0.00025651690320235,0.0038796595672434,0,0,7.4080100125156445,61.2517676857547,CCL3L1;RGS1;RASGEF1B;CCL4;CCL3;CTSS
GO_Biological_Process_2023,Positive Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090200),3/25,0.00025751452149389134,0.0038796595672434,0,0,27.944704779756325,230.94718074554484,TNFSF10;PLAUR;PMAIP1
GO_Biological_Process_2023,Positive Regulation Of Apoptotic Signaling Pathway (GO:2001235),4/62,0.00026275328958823654,0.0039071755399809,0,0,14.254310344827584,117.51673990976754,TNFSF10;PMAIP1;G0S2;CTSS
GO_Biological_Process_2023,Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374),6/179,0.0002809143577916273,0.004123678713736,0,0,7.278440536219407,59.51916152684456,CCL3L1;CCL4;CXCL17;CCL3;APOE;ICAM1
GO_Biological_Process_2023,Regulation Of Interferon-Alpha Production (GO:0032647),3/26,0.0002900493873630044,0.0042038803611473,0,0,26.728372926938597,217.7148751207531,IFIH1;STAT1;IRF7
GO_Biological_Process_2023,Cellular Response To Molecule Of Bacterial Origin (GO:0071219),5/117,0.0003040443771516773,0.0043516351479833,0,0,9.298872180451127,75.30539961191606,ZFP36;CXCL8;TNFAIP3;GBP2;CD68
GO_Biological_Process_2023,Positive Regulation Of Defense Response To Virus By Host (GO:0002230),3/28,0.0003628213719805087,0.004878660842041,0,0,24.587628865979383,194.773359177925,DTX3L;STAT1;PARP9
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Chemotaxis (GO:2000501),2/6,0.0003664321680484968,0.004878660842041,0,0,101.51020408163264,803.1179907171842,CCL4;CCL3
GO_Biological_Process_2023,Regulation Of Natural Killer Cell Cytokine Production (GO:0002727),2/6,0.0003664321680484968,0.004878660842041,0,0,101.51020408163264,803.1179907171842,HLA-F;HLA-E
GO_Biological_Process_2023,Peptide Transport (GO:0015833),2/6,0.0003664321680484968,0.004878660842041,0,0,101.51020408163264,803.1179907171842,TAP2;TAP1
GO_Biological_Process_2023,Positive Regulation Of Natural Killer Cell Cytokine Production (GO:0002729),2/6,0.0003664321680484968,0.004878660842041,0,0,101.51020408163264,803.1179907171842,HLA-F;HLA-E
GO_Biological_Process_2023,Positive Regulation Of Receptor Catabolic Process (GO:2000646),2/6,0.0003664321680484968,0.004878660842041,0,0,101.51020408163264,803.1179907171842,DTX3L;APOE
GO_Biological_Process_2023,Regulation Of Blood Coagulation (GO:0030193),3/29,0.0004032210189685461,0.0053067593875745,0,0,23.64076130055512,184.7767981808264,PLAU;PLAUR;APOE
GO_Biological_Process_2023,Response To Cytokine (GO:0034097),5/125,0.0004124155245610167,0.005366088359345,0,0,8.675438596491228,67.61184992387277,STAT1;MX2;MX1;ISG15;XAF1
GO_Biological_Process_2023,Neutrophil Chemotaxis (GO:0030593),4/70,0.0004188784573037018,0.0053889419507049,0,0,12.521464646464649,97.3910724894486,CXCL8;CCL3L1;CCL4;CCL3
GO_Biological_Process_2023,Positive Regulation Of Interleukin-10 Production (GO:0032733),3/30,0.00044640250260442,0.0056792318386895,0,0,22.764032073310425,175.60833452775756,CLEC7A;ISG15;TIGIT
GO_Biological_Process_2023,Second-Messenger-Mediated Signaling (GO:0019932),4/72,0.0004664238326160949,0.0058687394323673,0,0,12.151960784313726,93.21059230650977,FCGR3A;CXCL8;CCL3;APOE
GO_Biological_Process_2023,Granulocyte Chemotaxis (GO:0071621),4/73,0.0004915838573587474,0.0059983831213385,0,0,11.97524154589372,91.22592932976644,CXCL8;CCL3L1;CCL4;CCL3
GO_Biological_Process_2023,Regulation Of Extrinsic Apoptotic Signaling Pathway Via Death Domain Receptors (GO:1902041),3/31,0.0004924436798304106,0.0059983831213385,0,0,21.949926362297496,167.17350275311443,TNFAIP3;PMAIP1;ICAM1
GO_Biological_Process_2023,Positive Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001238),3/31,0.0004924436798304106,0.0059983831213385,0,0,21.949926362297496,167.17350275311443,TNFSF10;PMAIP1;G0S2
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),3/33,0.0005934098642840978,0.0071054488111327,0,0,20.484536082474225,152.19242604001315,HLA-A;HLA-F;HLA-E
GO_Biological_Process_2023,Regulation Of Immune Response (GO:0050776),4/77,0.0006019463184977087,0.0071054488111327,0,0,11.316780821917808,83.91780339915707,FCGR3A;RSAD2;IRF1;IRF7
GO_Biological_Process_2023,Neutrophil Migration (GO:1990266),4/77,0.0006019463184977087,0.0071054488111327,0,0,11.316780821917808,83.91780339915707,CXCL8;CCL3L1;CCL4;CCL3
GO_Biological_Process_2023,Proteolysis Involved In Protein Catabolic Process (GO:0051603),4/78,0.0006320694999065338,0.0073848936468671,0,0,11.163288288288287,82.23448822300136,TNFAIP3;PMAIP1;ISG15;CTSS
GO_Biological_Process_2023,"Positive Regulation Of CD8-positive, Alpha-Beta T Cell Activation (GO:2001187)",2/8,0.0006795551666861537,0.0077038679787687,0,0,67.66666666666667,493.5655481733249,HLA-A;HLA-E
GO_Biological_Process_2023,Positive Regulation Of Chromatin Binding (GO:0035563),2/8,0.0006795551666861537,0.0077038679787687,0,0,67.66666666666667,493.5655481733249,DTX3L;PARP9
GO_Biological_Process_2023,"Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation (GO:2000564)",2/8,0.0006795551666861537,0.0077038679787687,0,0,67.66666666666667,493.5655481733249,IRF1;HLA-E
GO_Biological_Process_2023,Macrophage Activation (GO:0042116),3/35,0.0007067159044822667,0.0079332324571783,0,0,19.202319587628867,139.31055899468168,C1QA;FCGR3A;IFI35
GO_Biological_Process_2023,Regulation Of T Cell Mediated Cytotoxicity (GO:0001914),3/36,0.0007681770335999374,0.0085394437230284,0,0,18.619493908153704,133.5295206771706,HLA-A;HLA-F;HLA-E
GO_Biological_Process_2023,Regulation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0043281),4/84,0.0008356618925326059,0.0091126939709507,0,0,10.322916666666666,73.16146753439465,CLEC7A;TNFSF10;IFI6;PMAIP1
GO_Biological_Process_2023,Regulation Of Interleukin-1 Beta Production (GO:0032651),4/84,0.0008356618925326059,0.0091126939709507,0,0,10.322916666666666,73.16146753439465,GBP5;CLEC7A;CCL3;TNFAIP3
GO_Biological_Process_2023,Type II Interferon-Mediated Signaling Pathway (GO:0060333),2/9,0.000870867194754317,0.0094070088489971,0,0,57.99708454810496,408.648679561366,STAT1;IRF1
GO_Biological_Process_2023,Negative Regulation Of Epithelial Cell Apoptotic Process (GO:1904036),3/38,0.0009010656627178086,0.0095529646649249,0,0,17.55375552282769,123.08574753825548,SERPINB13;TNFAIP3;ICAM1
GO_Biological_Process_2023,Cellular Response To Type I Interferon (GO:0071357),3/38,0.0009010656627178086,0.0095529646649249,0,0,17.55375552282769,123.08574753825548,STAT1;OAS2;IFIT1
GO_Biological_Process_2023,Regulation Of Type II Interferon Production (GO:0032649),4/87,0.0009530771662039316,0.0100116821587477,0,0,9.948293172690764,69.19848374830829,CLEC7A;ISG15;BTN3A2;HLA-A
GO_Biological_Process_2023,Negative Regulation Of Protein Secretion (GO:0050709),3/39,0.0009726294551664332,0.010032979515005,0,0,17.06529209621993,118.35645919802704,RAB11FIP1;RSAD2;APOE
GO_Biological_Process_2023,Positive Regulation Of Pattern Recognition Receptor Signaling Pathway (GO:0062208),3/39,0.0009726294551664332,0.010032979515005,0,0,17.06529209621993,118.35645919802704,RSAD2;IFI35;DDX60
GO_Biological_Process_2023,Apoptotic Process (GO:0006915),6/228,0.0010044674852711,0.0101780112445619,0,0,5.6578493387004025,39.057818571788616,PPP1R15A;IRF1;MX1;IFI6;PMAIP1;IFIT2
GO_Biological_Process_2023,Cellular Response To Lipid (GO:0071396),6/228,0.0010044674852711,0.0101780112445619,0,0,5.6578493387004025,39.057818571788616,ZFP36;CXCL8;SPP1;TNFAIP3;GBP2;CD68
GO_Biological_Process_2023,Regulation Of Chromatin Binding (GO:0035561),2/10,0.0010850384206118,0.0108032086226137,0,0,50.74489795918368,346.39177176286466,DTX3L;PARP9
GO_Biological_Process_2023,Negative Regulation Of Natural Killer Cell Mediated Immunity (GO:0002716),2/10,0.0010850384206118,0.0108032086226137,0,0,50.74489795918368,346.39177176286466,HLA-F;HLA-E
GO_Biological_Process_2023,Regulation Of Release Of Cytochrome C From Mitochondria (GO:0090199),3/41,0.0011263274602029,0.0110226063413028,0,0,16.16549104720564,109.74417204757296,TNFSF10;PLAUR;PMAIP1
GO_Biological_Process_2023,Lymphocyte Migration (GO:0072676),3/41,0.0011263274602029,0.0110226063413028,0,0,16.16549104720564,109.74417204757296,CCL3L1;CCL4;CCL3
GO_Biological_Process_2023,Monocyte Chemotaxis (GO:0002548),3/42,0.0012085906045389,0.0117274257813314,0,0,15.750198255352895,105.81456304852416,CCL3L1;CCL4;CCL3
GO_Biological_Process_2023,Response To Lipopolysaccharide (GO:0032496),5/159,0.0012229741865367,0.0117672726351641,0,0,6.748462064251538,45.25835520269405,ZFP36;CXCL8;TNFAIP3;GBP2;CD68
